3,s902912846337593344,highway W in Shelby Co Vehicle Disabled at EXIT : WHITTEN RD. at AM / est clear by : AM /
3,s902222045106274305,highway W in Rutherford Co Vehicle Disabled at EXIT : SR- / LEE VICTORY PKWY. / ALMAVILLE RD. / SMYRNA at : PM / est clear by :
3,s906142627875221504,highway S in Knox Co Vehicle Disabled at MM  at : AM / est clear by AM / (ET
3,s905072073793527808,highway S in Hamilton Co Vehicle Disabled at MM  at : AM / est clear by : AM / (ET
3,s903365831857500162,highway N in Hamilton Co Vehicle Disabled at MM  at : PM / est clear by : PM / (ET
3,s902282444065275905,highway N in Hamilton Co Vehicle Disabled between MM  MM (MM: ) at : PM / est clear by : PM / (ET
3,s906316273755271168,highway both directions in Hamilton Co High Traffic Volumes between GA-TN STATE LINE MM at : PM / est clear by : AM /
3,s789845989355950080,UPDATE: All detours have been lifted on highway. All lanes clear northbound and southbound.
3,s906556355334606854,State Route N in Hamilton Co Debris at SR- HWY. at : PM / est clear by : PM /
3,s902921152040984578,highway E in Roane Co Debris at MM  at : AM / est clear by : PM / (ET
3,s902933986430685185,highway E in Roane Co Debris at MM  at : PM / est clear by : PM / (ET
3,s902946821034713089,highway W in Knox Co Debris at MM  at : PM / est clear by : PM / (ET
3,s900743048782639104,highway E in Hamilton Co Debris at MM  at : AM / est clear by : PM / (ET
3,s902225820202274816,highway S in Hamilton Co Debris at MM  at : PM / est clear by : PM / (ET
3,s904474134826143744,highway N in Hamilton Co Debris between MM  MM (MM: ) at : PM / est clear by : PM / (ET
3,s902256773737873410,highway N in Hamilton Co Debris at EXIT : NORTH highway/ EAST highway / OOLTEWAH at : PM / est clear by : PM /
3,s906657521003352064,highway N in Hamilton Co Debris at EXIT : SR- / VOLKSWAGEN DR. at : PM / est clear by : PM /
3,s903543250417577984,highway E in Davidson Co at MM at : AM / est clear by : AM /
3,s901403651582947330,State Route W in Davidson Co Vehicle Overturned at EXIT 14A: GALLATIN PK. / MADISON at : AM / est clear by : AM /
3,s906167542472957953,highway E in Davidson Co at EXIT : SR- / US-31E / ELLINGTON PKWY. / SPRING ST. at : AM / est clear by : AM /
3,s903919228792786945,State Route W in Davidson Co Vehicle Overturned at EXIT : highway RT. and LT. at : AM / est clear by : AM /
3,s900789857395642368,highway S in Davidson Co at EXIT : SR- / HARDING PL. at : PM / est clear by : PM /
3,s904767064031842304,highway E in Davidson Co Highway Maintenance Unscheduled between EXIT 213A: highway EAST / CHATTANOOGA MM  at : PM / est clear by :
3,s904441670275649536,highway S in Davidson Co Vehicle Disabled at MM at : PM / est clear by : PM /
3,s901276815829893120,highway W in Davidson Co Vehicle Disabled at EXIT : SR- / BRILEY PKWY. at : PM / est clear by : PM /
3,s904075507704070144,highway E in Davidson Co Vehicle Disabled at EXIT : SR- / US-31E / ELLINGTON PKWY. / SPRING ST. at : PM / est clear by : PM /
3,s902909826782695425,highway N in Davidson Co Vehicle Disabled at EXIT : US-31W- / DICKERSON PK. at : AM / est clear by : AM /
3,s901491983943905280,State Route N in Davidson Co Vehicle Disabled at EXIT : highway RT. and LT. at : PM / est clear by : PM /
3,s906263427064221698,highway E in Davidson Co Vehicle Disabled at EXIT 50A: KNOXVILLE / CHATTANOOGA at : PM / est clear by : PM /
3,s903277499169345536,highway E in Davidson Co Vehicle Disabled at EXIT : highway / FOUR-FORTY PKWY. at : AM / est clear by : AM /
3,s901207358227042309,highway E in Davidson Co Vehicle Disabled at EXIT : highway / FOUR-FORTY PKWY. at : PM / est clear by : PM /
3,s904382028145152001,highway N in Davidson Co Vehicle Disabled at EXIT : SR- / highway / E. TRINITY LN. at : AM / est clear by : PM /
3,s903798435471556608,highway N in Davidson Co Vehicle Disabled at EXIT 87A: highway SOUTH / E. TRINITY LN. at : PM / est clear by PM /
3,s906337412661596160,highway E in Davidson Co Vehicle Disabled at EXIT : SR- / HARDING PL. at : PM / est clear by : PM /
3,s902308866595151872,highway N in Davidson Co Debris at EXIT : SR- / highway / E. TRINITY LN. at : PM / est clear by : PM /
3,s903360553388736515,highway N in Davidson Co Debris at EXIT : SR- / HARDING PL. at : PM / est clear by : PM /
3,s904764804056928256,State Route W in Davidson Co Debris between EXIT : SR- / highway RT. and LT. EXIT : highway RT. and LT. at : PM / est clear
3,s900847992697229313,highway N in Davidson Co Debris at EXIT : highway WEST / MEMPHIS-EXIT / highway EAST / KNOXVILLE at : PM / est clear by : PM /
3,s898664936502636544,Oklahoma: I35 southbound at the Dallas JCT is now clear...MCM 
3,s901576565997363201,Oklahoma: I40 westbound just east of the Dallas JCT is now clear...MCM 
3,s905060749755781120,State Route W in Shelby Co at MM  at : AM / est clear by : AM / (CT
3,s903602138168877057,highway E in Grundy Co at MM  at : AM / est clear by : AM / (CT
3,s902900015319932928,highway N in Williamson Co at MM  at : AM / est clear by : AM / (CT
3,s902511199522361344,highway W in Shelby Co at MM  at : AM / est clear by : AM / (CT
3,s904313324854272000,highway E in Robertson Co at MM  at : AM / est clear by : AM / (CT
3,s903664801964052482,highway E in Grundy Co at MM  at : AM / est clear by : PM / (CT
3,s901201320950071298,highway E in Shelby Co at MM  at : PM / est clear by : PM / (CT
3,s903420944231911425,highway E in Shelby Co Vehicle Overturned at MM  at : PM / est clear by : PM / (CT
3,s903607423159730176,highway E in Montgomery Co between MM  MM  (MM: ) at : AM / est clear by : AM / (CT
3,s903690469955293184,highway E in Montgomery Co between MM  MM  (MM: ) at : AM / est clear by : PM / (CT
3,s903596098174013441,highway W in Marion Co at MM  at : AM / est clear by : AM / (CT
3,s900770984587931648,State Route W in Shelby Co Highway Maintenance Unscheduled at MM  at : AM / est clear by : PM / (CT
3,s906954226450001925,highway W in Madison Co Vehicle Overturned at MM  at : PM / est clear by : PM / (CT
3,s905629245363380224,highway W in Montgomery Co Highway Maintenance Unscheduled at MM  at : PM / est clear by : AM / (CT
3,s905192870684045312,highway W in Montgomery Co Highway Maintenance Unscheduled at MM  at : PM / est clear by : PM / (CT
3,s905948600982700032,highway E in Marion Co Highway Maintenance Scheduled at MM  at : PM / est clear by : AM / (CT
3,s903679149973360640,highway E in Grundy Co High Traffic Volumes at MM  at : AM / est clear by : PM / (CT
3,s903234465396391936,State Route W in Shelby Co Vehicle Disabled at MM  at : AM / est clear by : PM / (CT
3,s902901521578422274,highway N in Williamson Co Vehicle Disabled at MM  at : AM / est clear by : AM / (CT
3,s904676467090624513,highway S in Shelby Co Vehicle Disabled at MM  at : AM / est clear by : AM / (CT
3,s905470700894420992,highway N in Shelby Co Vehicle Disabled at MM  at : AM / est clear by : PM / (CT
3,s903670086346711042,highway E in Grundy Co Vehicle Disabled at MM  at : PM / est clear by : PM / (CT
3,s903358281288220672,highway W in Shelby Co Vehicle Disabled at MM  at : PM / est clear by : PM / (CT
3,s905083398829563906,highway E in Shelby Co Debris at MM  at : AM / est clear by : AM / (CT
3,s901192259185541121,highway E in Shelby Co Debris at MM  at : PM / est clear by : PM / (CT
3,s903486630358507520,highway E in Davidson Co at MM  at : AM / est clear by : AM / (CT
3,s903711609452941313,highway E in Davidson Co at MM  at : PM / est clear by : PM / (CT
3,s903483608769339392,highway W in Davidson Co Vehicle Overturned at MM  at : AM / est clear by : AM / (CT
3,s901218683044888576,highway N in Davidson Co Vehicle Overturned at MM  at : PM / est clear by : PM / (CT
3,s903486627380576257,highway W in Davidson Co Vehicle Overturned between MM  MM (MM: ) at : AM / est clear by : AM / (CT
3,s903424719327813633,State Route W in Davidson Co Vehicle Overturned at EXIT : SR- / US-41A  RT. and LT. at : PM / est clear by PM / (CT
3,s900725685106483204,highway N in Davidson Co Vehicle Disabled at MM  at : AM / est clear by AM / (CT
3,s901848332087291905,highway W in Davidson Co Vehicle Disabled at MM  at : AM / est clear by : PM / (CT
3,s902961921338613761,highway N in Davidson Co Vehicle Disabled at MM  at : PM / est clear by : PM / (CT
3,s902254508536983553,highway W in Davidson Co Vehicle Disabled between MM  MM (MM: ) at : PM / est clear by : PM / (CT
3,s904719504281927680,highway W in Davidson Co Vehicle Disabled at EXIT : HAYWOOD LN. at : AM / est clear by : AM / (CT
3,s901513122904772609,highway W in Davidson Co Debris at MM  at : PM / est clear by : PM / (CT
3,s902246962422009857,highway N in Davidson Co Debris between MM  MM (MM: ) at : PM / est clear by : PM / (CT
3,s901282855992557568,highway S in Davidson Co Debris between MM  EXIT : PICKUP highway RT. (MM: ) at : PM / est clear by : PM / (CT
3,s902900012643999744,highway E in Cumberland Co High Traffic Volumes at MM  at : AM / est clear by : AM / (CT
3,s831883118407737344,Utility crews have repositioned the power lines on Route in Vershire. Clear to all traffic. 511VT
3,s880390163398107136, Crews will be detouring traffic to clear a disabled tractor trailer with fuel spill.
3,s896613880335609856,Creek: Turner Turnpike eastbound at the Sapupla (mm ) off ramp is clear.  BAF
3,s899015064291872768,Creek: Turner Turnpike eastbound just east of MM189 is now clear...MCM 
3,s899438303849611265,Norfolk-HRBT crash update-I64WB-all lanes clear. Traffic moving. #hrtraffic
3,s902326505295929344,ALL CLEAR on northbound highway by 41st St. Crash moved to right lane.
3,s895320205953441796,"The crash is clear and the road is open, southbound highway past Fields-Ertel Road."
3,s905869327638953984,State Route E in Cocke Co Crash at EDWINA BRIDGEPORT RD. at : PM / est clear by : PM /
3,s905208728286367752,State Route E in Sumner Co Crash Multiple Vehicles at MM at : PM / est clear by : PM /
3,s905510717989769216,State Route S in Knox Co Crash Multiple Vehicles at DUTCHTOWN RD. at : PM / est clear by : PM /
3,s903553064501641216,State Route N in Obion Co Crash Multiple Vehicles at OLD HWY. at : AM / est clear by : AM /
3,s903658761159618560,State Route N in Hamilton Co Crash Multiple Vehicles at SR- DUPONT PKWY. SB LNS. at : PM / est clear by : PM /
3,s900827606165192706,State Route N in Hamilton Co Crash Multiple Vehicles at GRUBB RD. at : PM / est clear by : PM /
3,s902984569284112384,State Route N in Hamilton Co Crash Multiple Vehicles at SR- SIGNAL MOUNTAIN RD. at : PM / est clear by : PM /
3,s902775442230431744,State Route E in Sumner Co Crash between MM EXIT : SR- NEW SHACKLE ISLAND RD. / HENDERSONVILLE at : AM / est clear by :
3,s904408451308244996,highway E in Shelby Co Crash Multiple Vehicles at EXIT : WHITTEN RD. at : PM / est clear by : PM /
3,s901192263958753292,highway E in Shelby Co Crash Multiple Vehicles at EXIT : SYCAMORE VIEW RD. / BARTLETT at : PM / est clear by : PM /
3,s902981550937124865,highway W in Shelby Co Crash Multiple Vehicles at EXIT : PERKINS RD. at : PM / est clear by : PM /
3,s905562808309489664,highway E in Shelby Co Crash at EXIT : MT. MORIAH RD. at : PM / est clear by : PM /
3,s905049424522616832,highway W in Shelby Co Crash Multiple Vehicles at EXIT : MT. MORIAH RD. at : AM / est clear by : AM /
3,s901212643922501632,highway W in Shelby Co Crash Multiple Vehicles at EXIT : MT. MORIAH RD. at : PM / est clear by : PM /
3,s903958488803631105,highway E in Knox Co Crash at EXIT : BRIDGEWATER RD. / WALKER SPRINGS RD. / GALLAHER VIEW RD. at : AM / est clear by : AM /
3,s901169610208235529,highway W in Knox Co Crash Multiple Vehicles at EXIT : SR- LOVELL RD. at : PM / est clear by : PM /
3,s903447368531677184,highway E in Shelby Co Crash Multiple Vehicles at EXIT / highway at : PM / est clear by : PM /
3,s905566587704487936,highway N in Hamilton Co Crash at EXIT : SHALLOWFORD RD. at : PM / est clear by : PM /
3,s903226915464638464,highway N in Hamilton Co Crash Multiple Vehicles at EXIT : SR- / E. BRAINERD RD. at : AM / est clear by : AM /
3,s902853203389280258,highway E in Hamilton Co Crash Multiple Vehicles at EXIT : MAIN ST. at : AM / est clear by : AM /
3,s903330347492012033,highway N in Hamilton Co Crash Multiple Vehicles at EXIT : highway WEST / CHATTANOOGA / NASHVILLE at : PM / est clear by : PM /
3,s903437554225172481,highway S in Williamson Co Crash Multiple Vehicles at EXIT : SR- / FRANKLIN-MURFREESBORO at : PM / est clear by : PM /
3,s903490402358935554,highway W in Roane Co Crash at MM  at : AM / est clear by : AM / (ET
3,s905768915388727298,highway W in Sullivan Co Crash at MM  at : AM / est clear by : AM / (ET
3,s904426571850797057,highway E in Roane Co Crash at MM  at : PM / est clear by : PM / (ET
3,s905395203015446528,highway E in Roane Co Crash Multiple Vehicles at MM  at : AM / est clear by : AM / (ET
3,s903340163530727424,highway N in Loudon Co Crash Multiple Vehicles at MM  at : PM / est clear by : PM / (ET
3,s902573863413858304,highway N in Monroe Co Crash Multiple Vehicles at MM  at : PM / est clear by : PM / (ET
3,s903911678361915394,highway W in Knox Co Crash at MM  at : AM / est clear by : AM / (ET
3,s905084155427479553,highway E in Knox Co Crash at MM  at : AM / est clear by : PM / (ET
3,s905157386134020096,highway N in Knox Co Crash at MM  at : PM / est clear by : PM / (ET
3,s901396103068889088,highway N in Knox Co Crash Multiple Vehicles at MM  at : AM / est clear by : AM / (ET
3,s900863844809146369,highway S in Knox Co Crash Multiple Vehicles at MM  at : PM / est clear by : PM / (ET
3,s903177843349348352,highway E in Jefferson Co Crash at MM  at : AM / est clear by : AM / (ET
3,s902890953173864448,State Route S in Hamilton Co Crash Multiple Vehicles at SR- at : AM / est clear by : AM / (ET
3,s905831579787898881,State Route N in Hamilton Co Crash at PICK-UP SR- LT. at : PM / est clear by : PM / (ET
3,s902142775038287872,highway S in Hamilton Co Crash at MM  at : AM / est clear by : AM / (ET
3,s905076608066867200,highway E in Hamilton Co Crash at MM  at : AM / est clear by : PM / (ET
3,s906988201105125377,highway W in Hamilton Co Crash at MM  at : PM / est clear by : PM / (ET
3,s903556839404687360,highway W in Hamilton Co Crash Multiple Vehicles at MM  at : AM / est clear by : AM / (ET
3,s903275235037851648,highway N in Hamilton Co Crash Multiple Vehicles at MM  at : AM / est clear by : PM / (ET
3,s901192261773512704,highway E in Hamilton Co Crash Multiple Vehicles at MM  at : PM / est clear by : PM / (ET
3,s902290748317491200,State Route N in Hamilton Co Crash at highway BACK / / {highway} at : PM / est clear by : PM / (ET
3,s901994042996686848,State Route N in Hamilton Co Crash Multiple Vehicles at highway BACK / / {highway} at : PM / est clear by : PM / (ET
3,s904079283446054916,State Route W in Macon Co Crash Multiple Vehicles between FERGUSON HILL RD. HILLSDALE ESTATES LN. at : PM / est clear by : PM /
3,s906180376980320256,highway N in Hamilton Co Crash Multiple Vehicles at EXIT : highway/ EAST RIDGE at : AM / est clear by : PM /
3,s903350735483658240,highway N in Hamilton Co Crash Multiple Vehicles at EXIT : highway/ EAST RIDGE at : PM / est clear by : PM /
3,s903014768176500741,highway W in Hamilton Co Crash Multiple Vehicles at EXIT 181A: highway SOUTH / EAST RIDGE at : PM / est clear by : PM /
3,s906514831833956354,highway N in Hamilton Co Crash between EXIT : highway/ EAST RIDGE MM  at : AM / est clear by : AM / (ET
3,s905939752460759040,That's one slow tow. ALL LANES of southbound highway before Interurban are about the clear following the earlier crash.… 
3,s903219367122530304,highway E in Hamilton Co Crash Multiple Vehicles at EXIT : highway NORTH / DOWNTOWN CHATTANOOGA at : AM / est clear by : AM /
3,s903445109219483649,State Route S in Sequatchie Co Crash Overturned Tractor Trailer at DOUGLAS RD. at : PM / est clear by : AM /
3,s895344819270242304,York Co.-highway W past Lee Hall-crash update: All travel lanes clear. Detour lifted. #hrtraffic
3,s677680595728801794,WY22: Crash EASTBOUND near Jackson at milepost . is now clear. Delays easing.#wyoroad
3,s906593348026294272,State Route S in Davidson Co Crash Multiple Vehicles at SR- BRILEY PKWY. at : PM / est clear by : PM /
3,s905238923743461376,highway W in Davidson Co Crash at MM at : PM / est clear by : PM /
3,s903017032739950600,highway W in Davidson Co Crash Multiple Vehicles at MM at : PM / est clear by : PM /
3,s905925195483021312,State Route E in Davidson Co Crash Multiple Vehicles at highway RT. and LT. at : PM / est clear by : PM /
3,s906218125930225670,State Route S in Davidson Co Crash Multiple Vehicles at EXIT : TWO RIVERS PKWY. at : PM / est clear by : PM /
3,s902671256486596608,highway E in Davidson Co Crash at EXIT : SR- / BRILEY PKWY. at : PM / est clear by : PM /
3,s905978043705036801,highway E in Davidson Co Crash Multiple Vehicles at EXIT : SR- / BRILEY PKWY. at : PM / est clear by : PM /
3,s905561298146127875,highway W in Davidson Co Crash Multiple Vehicles at EXIT : SR- / US-31E / ELLINGTON PKWY. / SPRING ST. at : PM / est clear by : PM
3,s906631852613685248,highway N in Davidson Co Crash Multiple Vehicles at EXIT : TWO MILE PKWY. / GOODLETTSVILLE at : PM / est clear by : PM /
3,s903923002265493504,State Route W in Davidson Co Crash Overturned Tractor Trailer at EXIT : highway RT. and LT. at : AM / est clear by : AM /
3,s905621695666544641,State Route S in Davidson Co Crash Multiple Vehicles at EXIT : SR- / highway RT. and LT. at : PM / est clear by : PM / (C
3,s901138655514963968,highway W in Davidson Co Crash Multiple Vehicles at EXIT : FESSLERS LN. at : AM / est clear by : PM /
3,s904830483204374528,highway E in Davidson Co Crash at EXIT : SR- / highway-70S / MURFREESBORO RD. at : PM / est clear by : PM /
3,s900733235092705280,highway W in Davidson Co Crash Multiple Vehicles at EXIT : highway / FOUR-FORTY PKWY. at : AM / est clear by : AM /
3,s900829871303249920,highway E in Davidson Co Crash Multiple Vehicles at EXIT : highway / FOUR-FORTY PKWY. at : PM / est clear by : PM /
3,s905894996716421120,highway E in Davidson Co Crash Multiple Vehicles at EXIT : SR- / highway-70S / MURFREESBORO RD. at : PM / est clear by : PM /
3,s905445786665844736,highway E in Davidson Co Crash at EXIT 44B: highway NORTH / LOUISVILLE at : AM / est clear by : AM /
3,s905923685227343877,highway W in Davidson Co Crash Multiple Vehicles at EXIT 211B: WEST highway / LOUISVILLE / CLARKSVILLE at : PM / est clear by : PM /
3,s900846480520609792,highway E in Davidson Co Crash Multiple Vehicles at EXIT : highway / LOUISVILLE LT. / PICKUP highway LT. at : PM / est clear by : PM /
3,s902250733722107904,highway W in Davidson Co Crash Multiple Vehicles at EXIT 221A: SR- NORTH / THE HERMITAGE at : PM / est clear by : PM /
3,s902188071973773315,highway E in Davidson Co Crash Multiple Vehicles between EXIT 221A: SR- NORTH / THE HERMITAGE MM  at : AM / est clear by : AM
3,s902256777445691392,highway E in Davidson Co Crash Multiple Vehicles between EXIT 221A: SR- NORTH / THE HERMITAGE MM  at : PM / est clear by : PM 
3,s905381614330531840,highway E in Davidson Co Crash Multiple Vehicles at EXIT : SR- / HARDING PL. at : AM / est clear by : AM /
3,s901187729907748864,highway E in Davidson Co Crash Multiple Vehicles at EXIT : SR- / HARDING PL. at : PM / est clear by : PM /
3,s902215250661044224,highway E in Davidson Co Crash at EXIT 213A: highway EAST / CHATTANOOGA at : PM / est clear by : PM /
3,s904736111049809921,highway N in Davidson Co Crash at EXIT : highway WEST / MEMPHIS-EXIT / highway EAST / KNOXVILLE at : AM / est clear by : AM /
3,s904061162656079872,highway E in Davidson Co Crash Multiple Vehicles at EXIT : STEWARTS FERRY PK. / J. PERCY PRIEST DAM at : PM / est clear by : PM /
3,s903411136711843848,highway W in Cumberland Co Crash at MM at : PM / est clear by : PM /
3,s904383537176043520,State Route E in Shelby Co Crash at MM  at : AM / est clear by : PM / (CT
3,s901134881824145408,State Route E in Shelby Co Crash at MM  at : PM / est clear by : PM / (CT
3,s902660684894306305,State Route W in Shelby Co Crash Multiple Vehicles at MM  at : PM / est clear by : PM / (CT
3,s901363639738937345,highway W in Rutherford Co Crash at MM  at : AM / est clear by : AM / (CT
3,s905017715739512832,highway N in Williamson Co Crash at MM  at : AM / est clear by : AM / (CT
3,s901746411158601728,highway E in Smith Co Crash at MM  at : AM / est clear by : AM / (CT
3,s903990958269849603,highway W in Putnam Co Crash at MM  at : AM / est clear by : AM / (CT
3,s903679900577660930,highway E in Rutherford Co Crash at MM  at : PM / est clear by : PM / (CT
3,s903368095783366656,highway W in Shelby Co Crash at MM  at : PM / est clear by : PM / (CT
3,s906608448992837633,highway W in Robertson Co Crash at MM  at : PM / est clear by : PM / (CT
3,s904032480205918212,highway W in Putnam Co Crash at MM  at : PM / est clear by : PM / (CT
3,s902868302694887424,highway N in Williamson Co Crash Multiple Vehicles at MM  at : AM / est clear by : AM / (CT
3,s902158629188628480,highway N in Shelby Co Crash Multiple Vehicles at MM  at : AM / est clear by : AM / (CT
3,s901250395565117441,highway E in Rutherford Co Crash Multiple Vehicles at MM  at : PM / est clear by : PM / (CT
3,s905946338537459716,highway E in Wilson Co Crash Multiple Vehicles at MM  at : PM / est clear by : PM / (CT
3,s905937275367952388,highway N in Williamson Co Crash Multiple Vehicles at MM  at : PM / est clear by : PM / (CT
3,s903738036441284608,highway W in Smith Co Crash Multiple Vehicles at MM  at : PM / est clear by : PM / (CT
3,s903360546786959362,highway E in Shelby Co Crash Multiple Vehicles at MM  at : PM / est clear by : PM / (CT
3,s902163911188905984,highway E in Montgomery Co Crash at MM  at : AM / est clear by AM / (CT
3,s903679145519001600,highway E in Rutherford Co Crash between MM  MM (MM: ) at : PM / est clear by : PM / (CT
3,s903390745972924416,highway W in Madison Co Crash Multiple Vehicles at MM  at : PM / est clear by : PM / (CT
3,s904033984786681860,highway W in Putnam Co Crash Jack-knifed Tractor Trailer at MM  at : PM / est clear by : PM / (CT
3,s903539475225161728,highway N in Davidson Co Crash at MM  at : AM / est clear by : AM / (CT
3,s902939270406647808,highway N in Davidson Co Crash at MM  at : AM / est clear by : PM / (CT
3,s904788962086092801,highway S in Davidson Co Crash at MM  at : PM / est clear by : PM / (CT
3,s902873587501211648,highway S in Davidson Co Crash Multiple Vehicles at MM  at : AM / est clear by : AM / (CT
3,s903365835359744000,highway W in Davidson Co Crash Multiple Vehicles at MM  at : PM / est clear by : PM / (CT
3,s903547025094045696,highway W in Davidson Co Crash between MM  MM (MM: ) at : AM / est clear by : AM / (CT
3,s903445107025829888,highway W in Davidson Co Crash between MM  MM (MM: ) at : PM / est clear by : PM / (CT
3,s903656500220059650,highway W in Davidson Co Crash Multiple Vehicles between MM  MM (MM: ) at : AM / est clear by : PM / (CT
3,s902240919486730240,highway S in Davidson Co Crash Multiple Vehicles between MM  MM (MM: ) at : PM / est clear by : PM / (CT
3,s902192601268449281,highway N in Davidson Co Crash between MM  EXIT : SR- / BRILEY PKWY. / OPRYLAND at : AM / est clear by : AM / (CT
3,s903251075016339456,highway W in Davidson Co Crash at EXIT : HAYWOOD LN. at : AM / est clear by : AM / (CT
3,s905608110030675968,highway W in Davidson Co Crash Multiple Vehicles at EXIT : HAYWOOD LN. at : PM / est clear by : PM / (CT
3,s905635286302031872,highway W in Davidson Co Crash Multiple Vehicles between MM  EXIT : HAYWOOD LN. (MM: ) at : PM / est clear by : PM / (CT
3,s904332957250355200,highway W in Davidson Co Crash between EXIT : highway / 41A / NOLENSVILLE PK. MM  at : AM / est clear by : AM / (CT
3,s903470018230231040,highway S in Davidson Co Crash between MM  EXIT : PICKUP highway RT. at : PM / est clear by : AM / (CT
3,s903736524688252933,highway W in Cumberland Co Crash Multiple Vehicles at MM  at : PM / est clear by : PM / (CT
3,s905421056201994241,Oklahoma County: I35 southbound at Indian HIll Rd. Roadway is clear...RRW
3,s900524721753776128,Logan County: Waterloo EB JW Sooner is now clear...MCM 
3,s905422053930668033,Pottawatomie County: I40 eastbound at US177. Roadway is clear....RRW
3,s905425750039425024,Oklahoma county: I40 eastbound at Rockwell. Roadway is clear....RRW
3,s903385463024738304,State Route E in Fayette Co Debris at FAYETTE-TIPTON COUNTY LINE at : PM / est clear by : PM /
3,s901884574019588096,highway W in Knox Co Crash at LOUDON-KNOX COUNTY LINE at : PM / est clear by : PM /
3,s901884570563473408,highway W in Knox Co Crash Multiple Vehicles at LOUDON-KNOX COUNTY LINE at : PM / est clear by : PM /
3,s903368765659897857,Washington County: US60 @ CR . Road is clear....DJP
3,s904073998191001600,highway W in Putnam Cumberland Counties High Traffic Volumes between MM  MM (MM: ) at : PM / est clear by : PM / (CT
3,s905202411698094081,Corrected location: I44 northbound just north of nw10th...roadway is clear...SVB
3,s905672543356334080,"Oklahoma: I40 WB Portland, injury collision, roadway is clear...KMW"
3,s896371843795480580,OKC: I35 northbound at 122nd. Non-Injury collision. Roadway is clear JJH
3,s903934344464662528,"OKC: I44 northbound at I240, non-injury collision, roadway clear. RL"
3,s902279911200706562,"Oklahoma: I235 SB near NW36th ST, non-injury collision, roadway is clear...KMW"
3,s893234074982260738,"Oklahoma: I235 NB NW36th, non-injury collision, roadway is clear...KMW"
3,s899634055855177728,"OKC: I35 northbound just south of 44th, Non-Injury collision, roadway clear. JJH"
3,s900706425315393536,"OKC: I35 northbound just North of SW 29th, Non-Injury collision roadway clear. JJH"
3,s897477310932242433,OKC: I35 Northbound just South of I40. Non-injury collision. Roadway clear. - KM
3,s902313795808370688,OKC: Kilpatrick Turnpike southbound to highway westbound. Non-injury collision.  Roadway is clear.  BAF
3,s899373014214733824,McClain: highway northbound mile marker . Non-injury Collision. Roadway is clear.  BAF
3,s899375701282914304,OKC: highway southbound just north of Hefner. Non-injury Collision. Roadway is clear.  BAF
3,s901099707644203008,"OKC: I35 SB JS Turner/Kilpatrick junction, non injury collision, roadway clear. HAC"
3,s897201198851403776,"Oklahoma: I40 EB near Choctaw RD, non-injury collision, roadway is clear...KMW"
3,s900308326667493377,"OKC: I240 eastbound Penn, non-injury collision, roadway clear. RL"
3,s895539993615015936,OKC: Injury collision Interstate eastbound at May. Roadway is clear..JS
3,s897220521720508416,Pottawatomie: highway eastbound mile marker. Non-injury Collision.  Roadway is clear.  BAF
3,s899349048716668928,OKC: Non injury collision Interstate eastbound at Santa Fe. Roadway is clear...JS
3,s901957553789300736,highway westbound at the Dallas Junction. Non-injury Collision.  Roadway is Clear.  BAF
3,s903194222110625794,Kay County: I35 southbound mile marker . Non injury collision. Road is now clear....DJP
3,s905655298471297024,Oklahoma County: highway eastbound just west of Douglas. Non-injury Collision. Roadway is clear. BAF
3,s896596938388369408,"Pottawatomie County: US177 at County Road , non-injury collision, roadway clear. RL"
3,s901942104368320516,OKC: highway eastbound Council. Non-injury Collision. Roadway is clear.  BAF
3,s903332612810428416,highway E in Coffee Co Vehicle Disabled at EXIT : highway / MANCHESTER at : PM / est clear by : PM /
3,s903701795851173889,highway E in Coffee Co Crash Multiple Vehicles at MM  at : PM / est clear by : PM / (CT
3,s893113625719832578,OKC: I40 westbound at Portland is clear ... CLS 
3,s893128077110390784,Moore: I35 southbound at 19th is clear ... CLS 
3,s893110343836336129,OKC: I44 northbound just south of 36th is clear ... CLS 
3,s905809018614161409,OKC: I35 northbound just north of the Ft Smith is clear ... CLS 
3,s905833487139168258,OKC: I40 eastbound at Portland is clear ... CLS 
3,s895306594262581248,Newport News: Crash Update: Exit and on-ramp closures from highway W/E at Ft. Eustis have been lifted. All ramps are clear. #hrtraffic
3,s904815489121124353,Cleveland: I35 northbound at SH9E is now clear...MCM 
3,s905062525217128448,ALL CLEAR: Cleared to the shoulder on NB highway @ S 200th St. 
2,s702222230504284162,RT in E Wallingford #VT is now open to one lane. Crash cleanup continues. 
2,s837427084855128064,SB LANE CLOSED FOR DIESEL SPILL CLEANUP on highway - highway N. MM SB LANE at milepost ... 
3,s903004562042249216,Update: One lane is now open for highway eastbound during clean-up.
2,s481806640216539136,"Rock slide highway Rockingham #VT . SB, down to one lane for debris. Crews working to clean it up now. "
2,s904766034665713665,highway MM . NB at highway / Southside All lanes slow &lt;= mins due to crash clean up
2,s903714607411462144,highway MM . NB near highway / mile All lanes slow &lt;= mins due to crash clean up
2,s903404217368444928,highway/ MM . WB at Grant St / mile Express_lane slow &lt;= mins due to crash clean up
2,s448586396677054465,DEBRIS CLEAN FROM OVERTURNED SEMI on MT- - WEST OF ELMO NEAR FOOTS CORNER PIT AT MILEMARKER at milepost ... 
3,s557028896622006272,"highway in Bratt #VT is now open to one lane North of Exit to Exit , clean up continues from earlier crashes. "
